,start,end,stock,benchmark,indicator,rollD,minWidth,ininav,mu,sigma,sharpe,mdd,cagr,mu_bm,sigma_bm,sharpe_bm,mdd_bm,cagr_bm
0,20000101,,^HSI,^HSI,^HSI,6,0.0,10000000.0,0.026930706366345925,0.15951052362040216,0.012103943504947385,-0.5109839070594101,0.02729100915382321,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
1,20000101,,^HSI,^HSI,^HSI,6,0.1,10000000.0,0.007629911573015482,0.1608775840038169,-0.10797084338718317,-0.5109839070594098,0.007657535597914933,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
2,20000101,,^HSI,^HSI,^HSI,6,0.2,10000000.0,0.005139883164755395,0.1617127363676191,-0.12281108638281221,-0.51098390705941,0.005152068141732968,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
3,20000101,,^HSI,^HSI,^HSI,6,0.3,10000000.0,0.0035310732945005702,0.161572265750563,-0.1328750736134591,-0.5109839070594093,0.0035365968310188123,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
4,20000101,,^HSI,^HSI,^HSI,6,0.4,10000000.0,-0.000957580705557552,0.164286925915923,-0.1580014998810182,-0.5109839070594094,-0.0009569285185191401,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
5,20000101,,^HSI,^HSI,^HSI,6,0.5,10000000.0,0.016351092287318462,0.16262332774406027,-0.05318368423928305,-0.5109839070594095,0.01648213507781171,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
6,20000101,,^HSI,^HSI,^HSI,6,0.6,10000000.0,0.012084567095733795,0.15788853168306896,-0.08180095645066526,-0.5109839070594098,0.012155401983614533,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
7,20000101,,^HSI,^HSI,^HSI,6,0.7,10000000.0,0.011911300942700846,0.15436361373431068,-0.0847913490793712,-0.5109839070594093,0.011980080433275475,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
8,20000101,,^HSI,^HSI,^HSI,6,0.8,10000000.0,0.0015900321557924067,0.15340725894401175,-0.1526001312151168,-0.4241830665308699,0.0015909742195525656,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
9,20000101,,^HSI,^HSI,^HSI,6,0.9,10000000.0,-0.00028732680028211046,0.15431250922475298,-0.16387088076865913,-0.51098390705941,-0.0002872273203655684,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
10,20000101,,^HSI,^HSI,^HSI,6,1.0,10000000.0,-0.013162990469533377,0.15920718787683097,-0.23970645407704702,-0.5655126718671186,-0.013074104778749152,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
11,20000101,,^HSI,^HSI,^HSI,6,1.1,10000000.0,-0.010481168658963902,0.1547073989795252,-0.2293437087883539,-0.5860807410599368,-0.010424330908414325,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
12,20000101,,^HSI,^HSI,^HSI,6,1.2,10000000.0,-0.022440231224361347,0.1587020683769854,-0.2989263574792893,-0.5862433982716457,-0.022185875799393906,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
13,20000101,,^HSI,^HSI,^HSI,6,1.3,10000000.0,-0.013331187303997126,0.16198429938295017,-0.23663520137453345,-0.5860807410599366,-0.013240054999620443,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
14,20000101,,^HSI,^HSI,^HSI,6,1.4,10000000.0,-0.010964056556424028,0.165273770544985,-0.21760292899371567,-0.5802404327422666,-0.010901972883358257,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
15,20000101,,^HSI,^HSI,^HSI,6,1.5,10000000.0,-0.011483229910298732,0.17218677179236488,-0.21188172314591516,-0.6143807984282257,-0.011415248943866807,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
16,20000101,,^HSI,^HSI,^HSI,6,1.6,10000000.0,-0.01181090445456365,0.16002407540090466,-0.2300335394055059,-0.6077013468942312,-0.011739064316329983,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
17,20000101,,^HSI,^HSI,^HSI,6,1.7,10000000.0,-0.02133472219394838,0.15852639972777718,-0.2922839493832872,-0.6342331288516532,-0.021104515003210866,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
18,20000101,,^HSI,^HSI,^HSI,6,1.8,10000000.0,-0.02133472219394838,0.15852639972777718,-0.2922839493832872,-0.6342331288516532,-0.021104515003210866,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
19,20000101,,^HSI,^HSI,^HSI,6,1.9,10000000.0,-0.03647088545505773,0.1604537176375716,-0.38310664508195724,-0.6814197026156479,-0.035806709067406906,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
20,20000101,,^HSI,^HSI,^HSI,8,0.0,10000000.0,0.034520828684664294,0.15862753218951983,0.06002002649382017,-0.33492137985497394,0.03511634764456706,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
21,20000101,,^HSI,^HSI,^HSI,8,0.1,10000000.0,0.01995485271803906,0.1604862410450838,-0.03143663437505311,-0.35903552728529664,0.020151156722115315,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
22,20000101,,^HSI,^HSI,^HSI,8,0.2,10000000.0,0.021812696414743378,0.16148992412361232,-0.01973685728415418,-0.39190707484175524,0.022047815014399452,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
23,20000101,,^HSI,^HSI,^HSI,8,0.3,10000000.0,0.02691446421861436,0.1607409621917782,0.011910244859242735,-0.3573425632032402,0.027274327257973185,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
24,20000101,,^HSI,^HSI,^HSI,8,0.4,10000000.0,0.016646702882498116,0.1627237596587676,-0.05133421901644102,-0.3780742505715411,0.016782601477967507,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
25,20000101,,^HSI,^HSI,^HSI,8,0.5,10000000.0,0.005594013054436712,0.161436061275516,-0.12020850107612525,-0.44152929024487686,0.005608548865103868,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
26,20000101,,^HSI,^HSI,^HSI,8,0.6,10000000.0,0.013572378452682672,0.15727928442303438,-0.07265814814225906,-0.4243384799686538,0.013662113485818583,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
27,20000101,,^HSI,^HSI,^HSI,8,0.7,10000000.0,0.02725627474197384,0.15498434256408275,0.014558081833595011,-0.37573378288789805,0.02762544927482402,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
28,20000101,,^HSI,^HSI,^HSI,8,0.8,10000000.0,0.02136126296474316,0.15526671497901015,-0.023435396541678283,-0.38625010437863116,0.021586626020726474,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
29,20000101,,^HSI,^HSI,^HSI,8,0.9,10000000.0,0.016579967726113965,0.15325777089354306,-0.05494032847270639,-0.38625010437863183,0.016714762345019674,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
30,20000101,,^HSI,^HSI,^HSI,8,1.0,10000000.0,-0.0211827062505109,0.16030369762700342,-0.28809507786881733,-0.5918700691123229,-0.020955726129510133,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
31,20000101,,^HSI,^HSI,^HSI,8,1.1,10000000.0,-0.01578982092905112,0.15591935682440058,-0.2616084478528821,-0.6218281050223555,-0.01566266580054343,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
32,20000101,,^HSI,^HSI,^HSI,8,1.2,10000000.0,-0.024278020442414838,0.15649231864328092,-0.314890985510557,-0.5934923327129245,-0.023980878328150435,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
33,20000101,,^HSI,^HSI,^HSI,8,1.3,10000000.0,-0.006475697337193422,0.16837181748665014,-0.1869416022648153,-0.5934923327129247,-0.006453471466417948,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
34,20000101,,^HSI,^HSI,^HSI,8,1.4,10000000.0,-0.00820922439908142,0.16852306318209812,-0.19706041281244155,-0.5852347781806824,-0.00817397086121896,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
35,20000101,,^HSI,^HSI,^HSI,8,1.5,10000000.0,-0.005574576541968275,0.17500822890825435,-0.17470365098087232,-0.606043508330705,-0.005557944101243439,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
36,20000101,,^HSI,^HSI,^HSI,8,1.6,10000000.0,-0.01603724261191743,0.15766212060070917,-0.26028599929749296,-0.5974999375458734,-0.015906132734800793,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
37,20000101,,^HSI,^HSI,^HSI,8,1.7,10000000.0,-0.014585349608095426,0.16188371957323114,-0.24452952843221676,-0.5974999375458738,-0.014476585944239284,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
38,20000101,,^HSI,^HSI,^HSI,8,1.8,10000000.0,-0.014585349608095426,0.16188371957323114,-0.24452952843221676,-0.5974999375458738,-0.014476585944239284,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
39,20000101,,^HSI,^HSI,^HSI,8,1.9,10000000.0,-0.01817308488495065,0.16420962314178458,-0.2629144629829242,-0.5974999375458738,-0.01800533398163162,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
40,20000101,,^HSI,^HSI,^HSI,10,0.0,10000000.0,0.03901227129283058,0.16065814044415827,0.08721793526361012,-0.34738035615059515,0.03977502337149508,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
41,20000101,,^HSI,^HSI,^HSI,10,0.1,10000000.0,0.03401986731377576,0.15960320011078083,0.05651432620094743,-0.3473803561505949,0.034598029229958804,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
42,20000101,,^HSI,^HSI,^HSI,10,0.2,10000000.0,0.03887951781741686,0.16000474333292553,0.08674441474861422,-0.3379287389363014,0.03963702675197034,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
43,20000101,,^HSI,^HSI,^HSI,10,0.3,10000000.0,0.038188460569056136,0.1596715582988397,0.08259743131192308,-0.3234975933616713,0.038918971718137074,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
44,20000101,,^HSI,^HSI,^HSI,10,0.4,10000000.0,0.03258931270613779,0.16029930081368715,0.04734464010519112,-0.3039229161559359,0.033119337872918875,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
45,20000101,,^HSI,^HSI,^HSI,10,0.5,10000000.0,0.03398212627942348,0.15933689837107026,0.05637191618042881,-0.4169342196503214,0.034558991078941004,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
46,20000101,,^HSI,^HSI,^HSI,10,0.6,10000000.0,0.03240846656075509,0.1541568435170397,0.048057980377213656,-0.41693421965032273,0.03293255696863495,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
47,20000101,,^HSI,^HSI,^HSI,10,0.7,10000000.0,0.030395266570846863,0.15141956032752174,0.035631239181892066,-0.39607001446618983,0.03085556950638102,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
48,20000101,,^HSI,^HSI,^HSI,10,0.8,10000000.0,0.030629251534772875,0.15308298589203384,0.03677254857533981,-0.3856697645575323,0.03109675354319341,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
49,20000101,,^HSI,^HSI,^HSI,10,0.9,10000000.0,0.021635491360483025,0.1520011757757662,-0.02213475403953675,-0.392639092053474,0.021866755714918806,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
50,20000101,,^HSI,^HSI,^HSI,10,1.0,10000000.0,-0.01041311308323884,0.1628495811381354,-0.21745903695754704,-0.641255770988064,-0.010356996122401818,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
51,20000101,,^HSI,^HSI,^HSI,10,1.1,10000000.0,-0.019404511573108137,0.1632990272070603,-0.2719214702779827,-0.6426366896842579,-0.01921359943759493,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
52,20000101,,^HSI,^HSI,^HSI,10,1.2,10000000.0,-0.0059266574934929445,0.16692059383376778,-0.18527766276875376,-0.6052062728250949,-0.0059079356555776785,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
53,20000101,,^HSI,^HSI,^HSI,10,1.3,10000000.0,0.007942253289804291,0.1721249046589903,-0.09910097986104976,-0.6052062728250954,0.007972254444132076,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
54,20000101,,^HSI,^HSI,^HSI,10,1.4,10000000.0,0.002297256810855026,0.17282422768768407,-0.13136319770033514,-0.6286618110047386,0.0022994309536295,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
55,20000101,,^HSI,^HSI,^HSI,10,1.5,10000000.0,0.015309247521978276,0.18183507427012896,-0.053294187146894566,-0.6351435521625702,0.015423884329825999,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
56,20000101,,^HSI,^HSI,^HSI,10,1.6,10000000.0,0.0022874878365553466,0.16504037465286284,-0.13761791447224322,-0.6427372711410573,0.0022896415481350463,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
57,20000101,,^HSI,^HSI,^HSI,10,1.7,10000000.0,-0.014544958967915226,0.16395662143623216,-0.24119159459074052,-0.6427372711410575,-0.014436787285097452,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
58,20000101,,^HSI,^HSI,^HSI,10,1.8,10000000.0,-0.014544958967915226,0.16395662143623216,-0.24119159459074052,-0.6427372711410575,-0.014436787285097452,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
59,20000101,,^HSI,^HSI,^HSI,10,1.9,10000000.0,-0.0004480902193246009,0.17309826681109516,-0.14701528032684752,-0.6427372711410575,-0.0004478990841448871,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
60,20000101,,^HSI,^HSI,^HSI,12,0.0,10000000.0,0.03633782345061518,0.15310265340962584,0.07405373583095819,-0.5470424435099981,0.036998476560801796,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
61,20000101,,^HSI,^HSI,^HSI,12,0.1,10000000.0,0.03273469289027716,0.1523148980802169,0.050780934680491135,-0.2847993357231431,0.03326951343162898,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
62,20000101,,^HSI,^HSI,^HSI,12,0.2,10000000.0,0.04424212751026796,0.15192354033685865,0.12665665549659103,-0.25458013123674583,0.045226034036046636,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
63,20000101,,^HSI,^HSI,^HSI,12,0.3,10000000.0,0.04103250169347759,0.15159963712898594,0.10575554135288996,-0.33396044798264257,0.04187730523490818,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
64,20000101,,^HSI,^HSI,^HSI,12,0.4,10000000.0,0.0324003658778968,0.15219180080044056,0.04862525996128021,-0.3339604479826428,0.03292419123898793,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
65,20000101,,^HSI,^HSI,^HSI,12,0.5,10000000.0,0.041841319787446554,0.15257716763458376,0.11037903015594602,-0.3280026043041857,0.042720164438271535,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
66,20000101,,^HSI,^HSI,^HSI,12,0.6,10000000.0,0.029515764123119053,0.14762648042341656,0.03058911998827793,-0.32800260430418626,0.029949511643755367,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
67,20000101,,^HSI,^HSI,^HSI,12,0.7,10000000.0,0.028185390129886457,0.14480835142587986,0.021997281914481963,-0.3873120007132992,0.02858048193029128,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
68,20000101,,^HSI,^HSI,^HSI,12,0.8,10000000.0,0.0231584595277756,0.14470512163404983,-0.012726159595660624,-0.4327348619345516,0.023423896097876096,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
69,20000101,,^HSI,^HSI,^HSI,12,0.9,10000000.0,0.017907453261731904,0.1433836473006088,-0.04946552045365625,-0.4309278216353166,0.018065058865407435,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
70,20000101,,^HSI,^HSI,^HSI,12,1.0,10000000.0,-0.007358617994824649,0.15537739112539914,-0.20825821414847448,-0.6185091308177639,-0.007330129477168379,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
71,20000101,,^HSI,^HSI,^HSI,12,1.1,10000000.0,-0.011591920302808721,0.1556049375171577,-0.2351591208265736,-0.5859104414815542,-0.011522670998711404,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
72,20000101,,^HSI,^HSI,^HSI,12,1.2,10000000.0,-0.0007306141078501738,0.15921884975361303,-0.16160532592508753,-0.5428345398755965,-0.0007301993350277147,0.024797998856756147,0.23107241931792039,-0.0008741897619807745,-0.6518196357567749,0.02510287553844659
